"priorfile","species","type","comparison","chosen","priorShip","post","oob"
"/home/stranda/projects/co_move/flat_priors.csv","Hemigrapsus_sanguineus","untrans","ShipVML","g1",0.5,0.717938333333334,0.020613378113224
"/home/stranda/projects/co_move/flat_priors.csv","Hemigrapsus_sanguineus","pca","AdmixVML","g1",0.5,0.524451666666667,0.463031631984025
"/home/stranda/projects/co_move/flat_priors.csv","Hemigrapsus_sanguineus","untrans","AdmixVML","g2",0.5,0.528371666666667,0.448321548762008
"/home/stranda/projects/co_move/jim_priors1.csv","Hemigrapsus_sanguineus","pca","ShipVadmix","g1",0.9,0.86388,0.0279481031320272
"/home/stranda/projects/co_move/jim_priors1.csv","Hemigrapsus_sanguineus","untrans","ShipVadmix","g1",0.9,0.71326,0.0266701327598525
"/home/stranda/projects/co_move/jim_priors1.csv","Hemigrapsus_sanguineus","pca","ShipVML","g1",0.9,0.850558333333333,0.0275769896162397
"/home/stranda/projects/co_move/jim_priors1.csv","Hemigrapsus_sanguineus","untrans","ShipVML","g1",0.9,0.698491666666667,0.020660527566109
"/home/stranda/projects/co_move/jim_priors1.csv","Hemigrapsus_sanguineus","pca","AdmixVML","g1",0.5,0.503898039215686,0.464144342181511
"/home/stranda/projects/co_move/jim_priors1.csv","Hemigrapsus_sanguineus","untrans","AdmixVML","g2",0.5,0.46873,0.448571840542371
"/home/stranda/projects/co_move/jim_priors3.csv","Hemigrapsus_sanguineus","pca","ShipVadmix","g1",0.99,0.862446666666666,0.0280008216822308
"/home/stranda/projects/co_move/jim_priors3.csv","Hemigrapsus_sanguineus","untrans","ShipVadmix","g1",0.99,0.7223,0.0266737685219355
"/home/stranda/projects/co_move/jim_priors3.csv","Hemigrapsus_sanguineus","pca","ShipVML","g1",0.99,0.855008787878788,0.0275262132823636
"/home/stranda/projects/co_move/jim_priors3.csv","Hemigrapsus_sanguineus","untrans","ShipVML","g1",0.99,0.71805,0.0206296990776842
"/home/stranda/projects/co_move/jim_priors3.csv","Hemigrapsus_sanguineus","pca","AdmixVML","g2",0.5,0.513973333333333,0.46337714346344
"/home/stranda/projects/co_move/jim_priors3.csv","Hemigrapsus_sanguineus","untrans","AdmixVML","g1",0.5,0.478701666666666,0.448245373002767
"/home/stranda/projects/co_move/jim_priors2.csv","Hemigrapsus_sanguineus","pca","ShipVadmix","g1",0.95,0.866241666666667,0.0279699177045253
"/home/stranda/projects/co_move/jim_priors2.csv","Hemigrapsus_sanguineus","untrans","ShipVadmix","g1",0.95,0.702091666666667,0.0266701327598525
"/home/stranda/projects/co_move/jim_priors2.csv","Hemigrapsus_sanguineus","pca","ShipVML","g1",0.95,0.856241666666667,0.0275896836997088
"/home/stranda/projects/co_move/jim_priors2.csv","Hemigrapsus_sanguineus","untrans","ShipVML","g1",0.95,0.714538333333334,0.0206206318752063
"/home/stranda/projects/co_move/jim_priors2.csv","Hemigrapsus_sanguineus","pca","AdmixVML","g2",0.5,0.498248333333334,0.463864124210017
"/home/stranda/projects/co_move/jim_priors2.csv","Hemigrapsus_sanguineus","untrans","AdmixVML","g2",0.5,0.471298333333333,0.448541914351241
"/home/stranda/projects/co_move/flat_priors.csv","Palaemon_macrodactylus","pca","ShipVadmix","g1",0.5,0.900051666666666,0.00733100011484104
"/home/stranda/projects/co_move/flat_priors.csv","Palaemon_macrodactylus","untrans","ShipVadmix","g1",0.5,0.914313333333333,0.00579664852429265
"/home/stranda/projects/co_move/flat_priors.csv","Palaemon_macrodactylus","pca","ShipVML","g1",0.5,0.91145,0.00709659431292835
"/home/stranda/projects/co_move/flat_priors.csv","Palaemon_macrodactylus","untrans","ShipVML","g1",0.5,0.919391666666667,0.00563658353710688
"/home/stranda/projects/co_move/flat_priors.csv","Palaemon_macrodactylus","pca","AdmixVML","g1",0.5,0.629061190476191,0.216814845956554
"/home/stranda/projects/co_move/flat_priors.csv","Palaemon_macrodactylus","untrans","AdmixVML","g1",0.5,0.645565,0.208573048957008
"/home/stranda/projects/co_move/jim_priors2.csv","Palaemon_macrodactylus","pca","ShipVadmix","g1",0.95,0.91087,0.00737430083457431
"/home/stranda/projects/co_move/jim_priors2.csv","Palaemon_macrodactylus","untrans","ShipVadmix","g1",0.95,0.923501666666667,0.00575711308453618
"/home/stranda/projects/co_move/jim_priors2.csv","Palaemon_macrodactylus","pca","ShipVML","g1",0.95,0.910645,0.00705326496087171
"/home/stranda/projects/co_move/jim_priors2.csv","Palaemon_macrodactylus","untrans","ShipVML","g1",0.95,0.940456666666667,0.0056309318824908
"/home/stranda/projects/co_move/jim_priors2.csv","Palaemon_macrodactylus","pca","AdmixVML","g1",0.5,0.630803949579833,0.217528702389585
"/home/stranda/projects/co_move/jim_priors2.csv","Palaemon_macrodactylus","untrans","AdmixVML","g1",0.5,0.63902,0.208708484169599
"/home/stranda/projects/co_move/jim_priors1.csv","Palaemon_macrodactylus","pca","ShipVadmix","g1",0.9,0.913235670995671,0.00733288275482944
"/home/stranda/projects/co_move/jim_priors1.csv","Palaemon_macrodactylus","untrans","ShipVadmix","g1",0.9,0.917138333333333,0.00575334780455938
"/home/stranda/projects/co_move/jim_priors1.csv","Palaemon_macrodactylus","pca","ShipVML","g1",0.9,0.912922402597402,0.0070796393490801
"/home/stranda/projects/co_move/jim_priors1.csv","Palaemon_macrodactylus","untrans","ShipVML","g1",0.9,0.927015,0.00562528022787471
"/home/stranda/projects/co_move/jim_priors1.csv","Palaemon_macrodactylus","pca","AdmixVML","g1",0.5,0.629308333333334,0.217398910310852
"/home/stranda/projects/co_move/jim_priors1.csv","Palaemon_macrodactylus","untrans","AdmixVML","g1",0.5,0.645418333333334,0.209662173791593
"/home/stranda/projects/co_move/jim_priors3.csv","Palaemon_macrodactylus","pca","ShipVadmix","g1",0.99,0.911569166666667,0.00731970427491062
"/home/stranda/projects/co_move/jim_priors3.csv","Palaemon_macrodactylus","untrans","ShipVadmix","g1",0.99,0.90943,0.00579288324431584
"/home/stranda/projects/co_move/jim_priors3.csv","Palaemon_macrodactylus","pca","ShipVML","g1",0.99,0.9198525,0.00709471042805632
"/home/stranda/projects/co_move/jim_priors3.csv","Palaemon_macrodactylus","untrans","ShipVML","g1",0.99,0.929745,0.00564223519172296
"/home/stranda/projects/co_move/jim_priors3.csv","Palaemon_macrodactylus","pca","AdmixVML","g1",0.5,0.628112956989247,0.216752771484116
"/home/stranda/projects/co_move/jim_priors3.csv","Palaemon_macrodactylus","untrans","AdmixVML","g1",0.5,0.638656666666667,0.20920225838217
"/home/stranda/projects/co_move/jim_priors1.csv","Polydora_hoplura","pca","ShipVadmix","g2",0.9,0.994971428571429,0.00930177591488113
"/home/stranda/projects/co_move/jim_priors1.csv","Polydora_hoplura","untrans","ShipVadmix","g2",0.9,0.996363333333333,0.00814858443363049
"/home/stranda/projects/co_move/jim_priors1.csv","Polydora_hoplura","pca","ShipVML","g2",0.9,0.995109545137607,0.00926400997926708
"/home/stranda/projects/co_move/jim_priors1.csv","Polydora_hoplura","untrans","ShipVML","g2",0.9,0.991578333333333,0.00818444859399527
"/home/stranda/projects/co_move/jim_priors1.csv","Polydora_hoplura","pca","AdmixVML","g1",0.5,0.637128360005709,0.321163228304574
"/home/stranda/projects/co_move/jim_priors1.csv","Polydora_hoplura","untrans","AdmixVML","g1",0.5,0.621703333333334,0.321114612705258
"/home/stranda/projects/co_move/flat_priors.csv","Polydora_hoplura","pca","ShipVadmix","g2",0.5,0.99644292998589,0.00929986981325922
"/home/stranda/projects/co_move/flat_priors.csv","Polydora_hoplura","untrans","ShipVadmix","g2",0.5,0.996511666666667,0.00816192714498381
"/home/stranda/projects/co_move/flat_priors.csv","Polydora_hoplura","pca","ShipVML","g2",0.5,0.993391348602813,0.00929452761559985
"/home/stranda/projects/co_move/flat_priors.csv","Polydora_hoplura","untrans","ShipVML","g2",0.5,0.990661666666667,0.00814057949176691
"/home/stranda/projects/co_move/flat_priors.csv","Polydora_hoplura","pca","AdmixVML","g1",0.5,0.64900499811463,0.321646524556597
"/home/stranda/projects/co_move/flat_priors.csv","Polydora_hoplura","untrans","AdmixVML","g1",0.5,0.608305,0.321271898467751
"/home/stranda/projects/co_move/jim_priors2.csv","Polydora_hoplura","pca","ShipVadmix","g2",0.95,0.996586754385965,0.00931702472785634
"/home/stranda/projects/co_move/jim_priors2.csv","Polydora_hoplura","untrans","ShipVadmix","g2",0.95,0.996783333333333,0.00816383324660571
"/home/stranda/projects/co_move/jim_priors2.csv","Polydora_hoplura","pca","ShipVML","g2",0.95,0.991461123321123,0.00926782468380868
"/home/stranda/projects/co_move/jim_priors2.csv","Polydora_hoplura","untrans","ShipVML","g2",0.95,0.991245,0.0081577456622041
"/home/stranda/projects/co_move/jim_priors2.csv","Polydora_hoplura","pca","AdmixVML","g1",0.5,0.640335201875419,0.321286197173432
"/home/stranda/projects/co_move/jim_priors2.csv","Polydora_hoplura","untrans","AdmixVML","g1",0.5,0.609163333333333,0.321832407730452
"/home/stranda/projects/co_move/jim_priors3.csv","Polydora_hoplura","pca","ShipVadmix","g2",0.99,0.995121111111111,0.00932083693110014
"/home/stranda/projects/co_move/jim_priors3.csv","Polydora_hoplura","untrans","ShipVadmix","g2",0.99,0.996901666666667,0.00816573934822761
"/home/stranda/projects/co_move/jim_priors3.csv","Polydora_hoplura","pca","ShipVML","g2",0.99,0.993293902420956,0.00931550849057863
"/home/stranda/projects/co_move/jim_priors3.csv","Polydora_hoplura","untrans","ShipVML","g2",0.99,0.989691666666667,0.00814820890085011
"/home/stranda/projects/co_move/jim_priors3.csv","Polydora_hoplura","pca","AdmixVML","g1",0.5,0.639043057359308,0.321008802283217
"/home/stranda/projects/co_move/jim_priors3.csv","Polydora_hoplura","untrans","AdmixVML","g1",0.5,0.612612142857143,0.321509256982058
"/home/stranda/projects/co_move/flat_priors.csv","Cercaria_batillaria_HL1","pca","ShipVadmix","g1",0.5,0.733835,0.0378112143395206
"/home/stranda/projects/co_move/flat_priors.csv","Cercaria_batillaria_HL1","untrans","ShipVadmix","g1",0.5,0.8131,0.0343209781160064
"/home/stranda/projects/co_move/flat_priors.csv","Cercaria_batillaria_HL1","pca","ShipVML","g2",0.5,0.692742142857143,0.0290254015819367
"/home/stranda/projects/co_move/flat_priors.csv","Cercaria_batillaria_HL1","untrans","ShipVML","g1",0.5,0.832625,0.0214041526805038
"/home/stranda/projects/co_move/flat_priors.csv","Cercaria_batillaria_HL1","pca","AdmixVML","g2",0.5,0.590552619047619,0.359387119554521
"/home/stranda/projects/co_move/flat_priors.csv","Cercaria_batillaria_HL1","untrans","AdmixVML","g2",0.5,0.558259999999999,0.354041491566237
"/home/stranda/projects/co_move/jim_priors1.csv","Cercaria_batillaria_HL1","pca","ShipVadmix","g1",0.5,0.738401666666667,0.0378652965831611
"/home/stranda/projects/co_move/jim_priors1.csv","Cercaria_batillaria_HL1","untrans","ShipVadmix","g1",0.5,0.794871666666666,0.0343692658335426
"/home/stranda/projects/co_move/jim_priors1.csv","Cercaria_batillaria_HL1","pca","ShipVML","g2",0.5,0.704078333333334,0.0289595843447894
"/home/stranda/projects/co_move/jim_priors1.csv","Cercaria_batillaria_HL1","untrans","ShipVML","g1",0.5,0.832888333333333,0.0213847946695781
"/home/stranda/projects/co_move/jim_priors1.csv","Cercaria_batillaria_HL1","pca","AdmixVML","g2",0.5,0.592035476190477,0.359702589749823
"/home/stranda/projects/co_move/jim_priors1.csv","Cercaria_batillaria_HL1","untrans","AdmixVML","g2",0.5,0.508444999999999,0.35337003206798
"/home/stranda/projects/co_move/jim_priors2.csv","Cercaria_batillaria_HL1","pca","ShipVadmix","g1",0.5,0.737718333333333,0.0378498445135495
"/home/stranda/projects/co_move/jim_priors2.csv","Cercaria_batillaria_HL1","untrans","ShipVadmix","g1",0.5,0.808266666666666,0.0343171150986035
"/home/stranda/projects/co_move/jim_priors2.csv","Cercaria_batillaria_HL1","pca","ShipVML","g2",0.5,0.707915,0.0289073177152901
"/home/stranda/projects/co_move/jim_priors2.csv","Cercaria_batillaria_HL1","untrans","ShipVML","g1",0.5,0.830151666666666,0.0214080242826889
"/home/stranda/projects/co_move/jim_priors2.csv","Cercaria_batillaria_HL1","pca","AdmixVML","g2",0.5,0.585451190476191,0.360255386147096
"/home/stranda/projects/co_move/jim_priors2.csv","Cercaria_batillaria_HL1","untrans","AdmixVML","g2",0.5,0.4929,0.353792588476366
"/home/stranda/projects/co_move/jim_priors3.csv","Cercaria_batillaria_HL1","pca","ShipVadmix","g1",0.5,0.737691666666667,0.0378768856353698
"/home/stranda/projects/co_move/jim_priors3.csv","Cercaria_batillaria_HL1","untrans","ShipVadmix","g1",0.5,0.830076666666666,0.0343518822552296
"/home/stranda/projects/co_move/jim_priors3.csv","Cercaria_batillaria_HL1","pca","ShipVML","g1",0.5,0.727250833333333,0.0289634559469745
"/home/stranda/projects/co_move/jim_priors3.csv","Cercaria_batillaria_HL1","untrans","ShipVML","g1",0.5,0.820828333333333,0.0213964094761335
"/home/stranda/projects/co_move/jim_priors3.csv","Cercaria_batillaria_HL1","pca","AdmixVML","g2",0.5,0.589459761904762,0.360177242153764
"/home/stranda/projects/co_move/jim_priors3.csv","Cercaria_batillaria_HL1","untrans","AdmixVML","g2",0.5,0.532303333333333,0.353908357355376
"/home/stranda/projects/co_move/jim_priors1.csv","Cercaria_batillaria_HL6","pca","ShipVadmix","g1",0.1,0.699521666666666,0.0367446586541631
"/home/stranda/projects/co_move/jim_priors1.csv","Cercaria_batillaria_HL6","untrans","ShipVadmix","g1",0.1,0.622225,0.033294938471264
"/home/stranda/projects/co_move/jim_priors1.csv","Cercaria_batillaria_HL6","pca","ShipVML","g1",0.1,0.710890833333333,0.0279638179116449
"/home/stranda/projects/co_move/jim_priors1.csv","Cercaria_batillaria_HL6","untrans","ShipVML","g1",0.1,0.598085,0.0202531351287471
"/home/stranda/projects/co_move/jim_priors1.csv","Cercaria_batillaria_HL6","pca","AdmixVML","g2",0.5,0.551746190476191,0.347234320240284
"/home/stranda/projects/co_move/jim_priors1.csv","Cercaria_batillaria_HL6","untrans","AdmixVML","g1",0.5,0.514678333333332,0.341876880857423
"/home/stranda/projects/co_move/jim_priors3.csv","Cercaria_batillaria_HL6","pca","ShipVadmix","g2",0.01,0.688871428571429,0.0367310847130275
"/home/stranda/projects/co_move/jim_priors3.csv","Cercaria_batillaria_HL6","untrans","ShipVadmix","g1",0.01,0.625061666666667,0.0332522775134091
"/home/stranda/projects/co_move/jim_priors3.csv","Cercaria_batillaria_HL6","pca","ShipVML","g2",0.01,0.694852380952382,0.0279676926266112
"/home/stranda/projects/co_move/jim_priors3.csv","Cercaria_batillaria_HL6","untrans","ShipVML","g1",0.01,0.594080000000001,0.0202608845586797
"/home/stranda/projects/co_move/jim_priors3.csv","Cercaria_batillaria_HL6","pca","AdmixVML","g2",0.5,0.5958725,0.347534383457486
"/home/stranda/projects/co_move/jim_priors3.csv","Cercaria_batillaria_HL6","untrans","AdmixVML","g1",0.5,0.529251666666666,0.342156551428796
"/home/stranda/projects/co_move/flat_priors.csv","Cercaria_batillaria_HL6","pca","ShipVadmix","g2",0.5,0.684557500000001,0.036750476057507
"/home/stranda/projects/co_move/flat_priors.csv","Cercaria_batillaria_HL6","untrans","ShipVadmix","g1",0.5,0.623085,0.0333046341435037
"/home/stranda/projects/co_move/flat_priors.csv","Cercaria_batillaria_HL6","pca","ShipVML","g2",0.5,0.708563333333334,0.0279483190517798
"/home/stranda/projects/co_move/flat_priors.csv","Cercaria_batillaria_HL6","untrans","ShipVML","g1",0.5,0.595550000000001,0.0203093184957582
"/home/stranda/projects/co_move/flat_priors.csv","Cercaria_batillaria_HL6","pca","AdmixVML","g2",0.5,0.570664458874459,0.3475839084545
"/home/stranda/projects/co_move/flat_priors.csv","Cercaria_batillaria_HL6","untrans","AdmixVML","g1",0.5,0.550071666666666,0.341675867634249
"/home/stranda/projects/co_move/jim_priors2.csv","Cercaria_batillaria_HL6","pca","ShipVadmix","g2",0.05,0.695088849206349,0.0367272064441316
"/home/stranda/projects/co_move/jim_priors2.csv","Cercaria_batillaria_HL6","untrans","ShipVadmix","g2",0.05,0.634433333333333,0.0332910602023681
"/home/stranda/projects/co_move/jim_priors2.csv","Cercaria_batillaria_HL6","pca","ShipVML","g2",0.05,0.705160476190476,0.0279444443368135
"/home/stranda/projects/co_move/jim_priors2.csv","Cercaria_batillaria_HL6","untrans","ShipVML","g1",0.05,0.58146,0.0202589472011965
"/home/stranda/projects/co_move/jim_priors2.csv","Cercaria_batillaria_HL6","pca","AdmixVML","g2",0.5,0.587202796092797,0.347779095207437
"/home/stranda/projects/co_move/jim_priors2.csv","Cercaria_batillaria_HL6","untrans","AdmixVML","g1",0.5,0.53498,0.34195845144074
